Player Name,Galaxy,Blaster,Rebel,ManaReaver,Demolitionist,Cybernetic,Infiltrator,StarGuardian,Paragon,Sniper,Set3_Celestial,MechPilot,Set3_Sorcerer,Astro,Chrono,Battlecast,Set3_Brawler,SpacePirate,DarkStar,Vanguard,Starship,Mercenary,Protector,Set3_Mystic,Set3_Blademaster,DamageToPlayer,Top4,Win,Placement
elpsyon,Little Legend,None,None,None,None,None,None,Tier 1,Tier 1,Tier 0,Tier 3,None,None,None,None,None,None,None,Tier 0,None,None,None,Tier 2,Tier 1,Tier 0,211,True,True,1
elpsyon,SuperDense,None,None,None,Tier 0,Tier 0,Tier 0,Tier 0,Tier 1,Tier 0,Tier 1,Tier 1,Tier 0,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,None,90,True,False,4
elpsyon,Normal,None,None,None,None,None,Tier 1,None,None,Tier 0,Tier 1,Tier 0,Tier 0,None,None,None,None,None,Tier 3,None,None,None,Tier 1,Tier 1,None,175,True,True,1
elpsyon,Normal,None,None,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,Tier 2,None,Tier 0,None,None,Tier 0,None,None,Tier 1,None,Tier 0,87,False,False,5
elpsyon,Treasure Trove,Tier 0,Tier 1,Tier 0,Tier 0,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,None,None,None,Tier 0,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 0,Tier 3,None,None,204,True,True,1
elpsyon,Star Cluster,None,Tier 0,None,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 0,None,None,None,Tier 0,None,None,Tier 1,None,Tier 1,None,Tier 2,None,None,199,True,True,1
elpsyon,Normal,None,None,None,Tier 0,None,Tier 1,None,None,Tier 0,Tier 1,Tier 1,Tier 0,None,None,None,None,None,Tier 1,None,None,None,Tier 1,None,None,64,False,False,7
elpsyon,Little Legend,Tier 1,None,None,None,Tier 1,None,None,None,None,None,None,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 1,None,None,None,None,Tier 0,34,False,False,7
elpsyon,Treasure Trove,None,None,None,None,None,Tier 1,Tier 0,None,None,None,None,None,None,None,Tier 1,Tier 0,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,43,False,False,8
elpsyon,Star Cluster,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 2,Tier 0,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,Tier 0,Tier 0,77,False,False,6
elpsyon,Normal,None,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 2,Tier 1,None,10,False,False,8
elpsyon,Treasure Trove,Tier 1,Tier 1,Tier 1,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,93,False,False,6
elpsyon,SuperDense,Tier 0,None,Tier 0,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,Tier 2,Tier 0,Tier 2,None,Tier 1,Tier 0,None,None,35,False,False,8
elpsyon,SuperDense,Tier 0,None,Tier 1,Tier 1,None,Tier 0,None,None,None,None,Tier 1,Tier 0,None,Tier 1,None,None,Tier 2,None,Tier 1,None,Tier 1,None,None,None,63,False,False,5
elpsyon,Plunder Planet,Tier 1,Tier 0,Tier 0,Tier 1,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,None,None,None,Tier 2,Tier 0,Tier 1,None,Tier 1,None,None,None,25,False,False,8
elpsyon,Treasure Trove,Tier 1,Tier 0,Tier 0,Tier 1,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 2,None,Tier 1,None,Tier 1,None,None,None,59,False,False,6
elpsyon,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,136,True,False,2
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,44,False,False,6
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,95,False,False,6
elpsyon,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,101,False,False,5
elpsyon,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,88,False,False,6
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,161,True,False,2
elpsyon,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,62,False,False,7
elpsyon,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,80,False,False,6
elpsyon,Little Legend,None,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 2,None,None,None,Tier 0,None,None,None,Tier 0,None,Tier 1,None,Tier 2,Tier 1,Tier 0,253,True,True,1
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,112,True,False,3
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,53,False,False,6
elpsyon,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,136,True,False,2
elpsyon,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,75,False,False,7
elpsyon,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45,False,False,7
elpsyon,Trade Sector,None,None,Tier 0,None,None,None,None,None,Tier 1,Tier 1,None,None,Tier 1,Tier 1,None,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,196,True,True,1
elpsyon,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,197,True,True,1
elpsyon,The Neekoverse,Tier 1,None,None,None,None,None,None,None,None,None,None,Tier 1,None,Tier 1,Tier 3,Tier 1,None,Tier 1,None,None,None,Tier 0,Tier 1,None,222,True,True,1
elpsyon,Trade Sector,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,77,True,False,4
elpsyon,SuperDense,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,186,True,False,2
elpsyon,SuperDense,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,151,True,False,3
elpsyon,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,104,True,False,2
elpsyon,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 2,Tier 1,None,222,True,True,1
elpsyon,Binary Star,None,None,None,None,None,None,Tier 2,None,None,Tier 1,None,Tier 2,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 2,Tier 0,None,228,True,True,1
1999 1004,Little Legend,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,125,True,False,4
1999 1004,SuperDense,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 1,None,None,None,106,True,False,3
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,Tier 0,Tier 0,Tier 1,None,Tier 2,None,Tier 0,None,None,None,None,None,None,54,False,False,6
1999 1004,Plunder Planet,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,73,False,False,6
1999 1004,Plunder Planet,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,Tier 0,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,Tier 0,None,73,False,False,5
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,114,True,False,4
1999 1004,Plunder Planet,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,25,False,False,8
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,54,False,False,6
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,136,True,False,3
1999 1004,Treasure Trove,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 1,None,None,None,108,True,False,4
1999 1004,Little Legend,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,89,False,False,5
1999 1004,Plunder Planet,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,60,False,False,8
1999 1004,Plunder Planet,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,71,False,False,6
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,106,True,False,3
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,Tier 0,Tier 1,None,None,None,None,183,True,False,2
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,59,False,False,7
1999 1004,Binary Star,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,148,True,False,4
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 0,Tier 0,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,93,False,False,5
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,156,True,False,3
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,92,False,False,5
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,72,False,False,5
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,103,True,False,3
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,105,True,False,3
1999 1004,Little Legend,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,60,False,False,5
1999 1004,Binary Star,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,Tier 0,Tier 0,Tier 1,None,Tier 2,None,Tier 0,None,Tier 1,None,None,None,None,97,True,False,2
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,143,True,False,2
1999 1004,Binary Star,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,104,True,False,4
1999 1004,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,126,True,False,3
1999 1004,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,152,True,False,2
1999 1004,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57,False,False,6
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,93,True,False,3
1999 1004,Normal,Tier 1,Tier 1,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,174,True,False,2
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,Tier 0,None,None,150,True,True,1
1999 1004,Galactic Armory,Tier 1,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,Tier 1,Tier 0,Tier 2,None,None,None,Tier 1,None,None,None,None,108,True,False,3
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,134,True,False,3
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,195,True,True,1
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,100,False,False,5
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,69,True,False,4
1999 1004,Trade Sector,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,21,False,False,8
1999 1004,Star Cluster,Tier 1,Tier 1,None,Tier 0,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 1,None,None,None,101,False,False,6
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,Tier 1,None,Tier 0,None,None,92,False,False,6
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,110,True,False,3
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,Tier 1,None,Tier 0,None,None,124,True,False,3
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,Tier 1,None,Tier 0,None,None,89,False,False,5
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,100,False,False,7
1999 1004,Binary Star,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,130,True,False,2
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,80,True,False,4
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,157,True,False,2
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,56,False,False,7
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,126,True,False,3
1999 1004,Normal,Tier 1,Tier 1,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,72,False,False,5
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,39,False,False,8
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,Tier 0,Tier 1,None,Tier 2,None,Tier 0,None,None,None,None,Tier 1,None,60,False,False,6
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,72,False,False,7
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,26,False,False,8
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,149,True,False,2
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,95,False,False,5
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,154,True,False,2
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,101,True,False,3
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,213,True,True,1
1999 1004,Binary Star,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,86,False,False,6
1999 1004,Binary Star,Tier 1,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,Tier 1,None,Tier 0,None,None,201,True,True,1
1999 1004,The Neekoverse,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,166,True,False,2
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,113,True,False,3
1999 1004,The Neekoverse,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,74,False,False,8
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,20,False,False,8
1999 1004,Little Legends,Tier 1,Tier 1,None,None,None,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 1,None,None,None,None,None,None,None,None,42,False,False,7
1999 1004,The Neekoverse,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,115,True,False,3
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,114,True,False,3
1999 1004,Little Legends,Tier 1,Tier 1,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,139,True,True,1
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,87,True,False,4
1999 1004,Little Legends,Tier 1,Tier 0,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,None,None,None,None,None,15,False,False,8
1999 1004,Little Legends,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,160,True,False,2
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,31,False,False,8
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,51,False,False,7
1999 1004,Star Cluster,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,66,False,False,7
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,113,True,False,3
1999 1004,Treasure Trove,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,None,74,True,False,4
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,60,False,False,7
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,149,True,False,3
1999 1004,Galactic Armory,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,73,False,False,5
1999 1004,SuperDense,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,194,True,True,1
1999 1004,Little Legends,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,93,True,False,4
1999 1004,Normal,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,115,True,False,3
1999 1004,Trade Sector,Tier 1,Tier 1,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,None,None,None,None,None,129,True,False,3
1999 1004,Trade Sector,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 2,None,None,None,Tier 1,None,None,None,None,207,True,True,1
